"meterID","kwh","time","day"
1000,0.116,9,198
1000,0.029,10,198
1000,0.024,11,198
1000,0.025,12,198
1000,0.104,13,198
1000,0.05,14,198
1000,0.024,15,198
1000,0.419,16,198
1000,0.45,17,198
1000,0.082,18,198
1000,0.029,19,198
1000,0.029,20,198
1000,0.062,21,198
1000,0.078,22,198
1000,0.029,23,198
1000,0.029,24,198
1000,0.072,25,198
1000,0.095,26,198
1000,0.029,27,198
1000,0.029,28,198
1000,0.064,29,198
1000,0.098,30,198
1000,0.029,31,198
1000,0.03,32,198
1000,0.065,33,198
1000,0.097,34,198
1000,0.029,35,198
1000,0.029,36,198
1000,0.279,37,198
1000,2.817,38,198
1000,2.781,39,198
1000,0.484,40,198
1000,0.702,41,198
1000,0.713,42,198
1000,0.102,43,198
1000,0.122,44,198
1000,0.173,45,198
1000,0.103,46,198
1000,0.101,47,198
1000,0.15,48,198
1000,0.167,1,199
1000,0.06,2,199
1000,0.025,3,199
1000,0.115,4,199
1000,0.032,5,199
1000,0.025,6,199
1000,0.051,7,199
1000,0.1,8,199
1000,0.025,9,199
1000,0.025,10,199
1000,0.065,11,199
1000,0.068,12,199
1000,0.078,13,199
1000,0.104,14,199
1000,0.098,15,199
1000,0.024,16,199
1000,0.026,17,199
1000,0.06,18,199
1000,0.226,19,199
1000,0.028,20,199
1000,0.028,21,199
1000,1.533,22,199
1000,2.767,23,199
1000,0.264,24,199
1000,0.226,25,199
1000,0.386,26,199
1000,0.122,27,199
1000,0.537,28,199
1000,0.539,29,199
1000,0.171,30,199
1000,2.395,31,199
1000,0.028,32,199
1000,0.024,33,199
1000,0.075,34,199
1000,0.086,35,199
1000,0.024,36,199
1000,0.024,37,199
1000,0.042,38,199
1000,0.116,39,199
1000,0.032,40,199
1000,0.024,41,199
1000,0.074,42,199
1000,0.099,43,199
1000,0.117,44,199
1000,0.038,45,199
1000,0.024,46,199
1000,0.024,47,199
1000,0.085,48,199
1000,0.085,1,200
1000,0.024,2,200
1000,0.025,3,200
1000,0.025,4,200
1000,0.117,5,200
1000,0.056,6,200
1000,0.025,7,200
1000,0.025,8,200
1000,0.046,9,200
1000,0.117,10,200
1000,0.032,11,200
1000,0.024,12,200
1000,0.025,13,200
1000,0.063,14,200
1000,0.104,15,200
1000,0.024,16,200
1000,0.024,17,200
1000,0.024,18,200
1000,0.071,19,200
1000,0.097,20,200
1000,0.024,21,200
1000,0.024,22,200
1000,0.023,23,200
1000,0.08,24,200
1000,0.089,25,200
1000,0.023,26,200
1000,0.023,27,200
1000,0.023,28,200
1000,0.103,29,200
1000,0.044,30,200
1000,0.023,31,200
1000,0.023,32,200
1000,0.061,33,200
1000,0.116,34,200
1000,0.118,35,200
1000,0.107,36,200
1000,0.122,37,200
1000,0.099,38,200
1000,0.023,39,200
1000,0.023,40,200
1000,0.039,41,200
1000,0.115,42,200
1000,0.044,43,200
1000,0.023,44,200
1000,0.023,45,200
1000,0.221,46,200
1000,0.146,47,200
1000,0.059,48,200
1000,0.026,1,201
1000,0.094,2,201
1000,0.049,3,201
1000,0.051,4,201
1000,0.074,5,201
1000,0.115,6,201
1000,0.033,7,201
1000,0.025,8,201
1000,0.025,9,201
1000,0.098,10,201
1000,0.058,11,201
1000,0.025,12,201
1000,0.025,13,201
1000,0.062,14,201
1000,0.089,15,201
1000,0.622,16,201
1000,0.027,17,201
1000,0.093,18,201
1000,0.113,19,201
1000,0.101,20,201
1000,0.029,21,201
1000,0.029,22,201
1000,0.065,23,201
1000,0.098,24,201
1000,0.029,25,201
1000,0.029,26,201
1000,0.057,27,201
1000,0.106,28,201
1000,0.03,29,201
1000,0.03,30,201
1000,0.053,31,201
1000,0.112,32,201
1000,0.03,33,201
1000,0.029,34,201
1000,0.063,35,201
1000,0.079,36,201
1000,0.03,37,201
1000,0.03,38,201
1000,2.518,39,201
1000,3.277,40,201
1000,0.538,41,201
1000,1.565,42,201
1000,0.265,43,201
1000,0.116,44,201
1000,0.162,45,201
1000,0.181,46,201
1000,0.134,47,201
1000,0.111,48,201
1000,0.049,1,202
1000,0.024,2,202
1000,0.032,3,202
1000,0.118,4,202
1000,0.04,5,202
1000,0.024,6,202
1000,0.033,7,202
1000,0.117,8,202
1000,0.032,9,202
1000,0.024,10,202
1000,0.034,11,202
1000,0.115,12,202
1000,0.034,13,202
1000,0.042,14,202
1000,0.075,15,202
1000,0.183,16,202
1000,0.081,17,202
1000,0.034,18,202
1000,0.03,19,202
1000,0.115,20,202
1000,0.328,21,202
1000,0.288,22,202
1000,0.232,23,202
1000,0.292,24,202
1000,0.173,25,202
1000,0.143,26,202
1000,0.107,27,202
1000,0.122,28,202
1000,0.034,29,202
1000,0.03,30,202
1000,0.042,31,202
1000,0.123,32,202
1000,0.038,33,202
1000,0.03,34,202
1000,0.052,35,202
1000,0.262,36,202
1000,0.126,37,202
1000,0.079,38,202
1000,0.05,39,202
1000,0.108,40,202
1000,0.025,41,202
1000,0.024,42,202
1000,0.143,43,202
1000,0.159,44,202
1000,0.107,45,202
1000,0.085,46,202
1000,0.093,47,202
1000,0.079,48,202
1000,0.025,1,203
1000,0.025,2,203
1000,0.078,3,203
1000,0.069,4,203
1000,0.025,5,203
1000,0.025,6,203
1000,0.076,7,203
1000,0.091,8,203
1000,0.025,9,203
1000,0.025,10,203
1000,0.048,11,203
1000,0.117,12,203
1000,0.121,13,203
1000,0.123,14,203
1000,3.506,15,203
1000,0.362,16,203
1000,0.039,17,203
1000,0.1,18,203
1000,0.082,19,203
1000,0.029,20,203
1000,0.029,21,203
1000,0.063,22,203
1000,0.113,23,203
1000,0.029,24,203
1000,0.029,25,203
1000,0.035,26,203
1000,0.12,27,203
1000,0.045,28,203
1000,0.028,29,203
1000,0.029,30,203
1000,0.111,31,203
1000,0.045,32,203
1000,0.029,33,203
1000,0.029,34,203
1000,0.111,35,203
1000,0.065,36,203
1000,0.029,37,203
1000,0.035,38,203
1000,0.12,39,203
1000,0.04,40,203
1000,0.024,41,203
1000,0.092,42,203
1000,0.331,43,203
1000,0.132,44,203
1000,2.814,45,203
1000,1.694,46,203
1000,0.177,47,203
1000,1.047,48,203
1000,1.194,1,204
1000,0.395,2,204
1000,0.119,3,204
1000,0.025,4,204
1000,0.025,5,204
1000,0.097,6,204
1000,0.063,7,204
1000,0.025,8,204
1000,0.025,9,204
1000,0.104,10,204
1000,0.034,11,204
1000,0.025,12,204
1000,0.035,13,204
1000,0.126,14,204
1000,0.073,15,204
1000,0.808,16,204
1000,0.054,17,204
1000,0.211,18,204
1000,0.024,19,204
1000,0.024,20,204
1000,0.037,21,204
1000,0.115,22,204
1000,0.028,23,204
1000,0.024,24,204
1000,0.053,25,204
1000,0.134,26,204
1000,0.028,27,204
1000,0.024,28,204
1000,0.035,29,204
1000,0.116,30,204
1000,0.03,31,204
1000,0.025,32,204
1000,0.035,33,204
1000,0.117,34,204
1000,0.029,35,204
1000,0.024,36,204
1000,0.052,37,204
1000,0.1,38,204
1000,0.024,39,204
1000,0.025,40,204
1000,0.077,41,204
1000,0.076,42,204
1000,0.024,43,204
1000,0.024,44,204
1000,0.094,45,204
1000,0.058,46,204
1000,0.024,47,204
1000,0.025,48,204
1000,0.108,1,205
1000,0.041,2,205
1000,0.025,3,205
1000,0.025,4,205
1000,0.116,5,205
1000,0.038,6,205
1000,0.101,7,205
1000,0.123,8,205
1000,0.032,9,205
1000,0.025,10,205
1000,0.025,11,205
1000,0.108,12,205
1000,0.055,13,205
1000,0.024,14,205
1000,0.025,15,205
1000,0.077,16,205
1000,0.08,17,205
1000,0.024,18,205
1000,0.065,19,205
1000,0.126,20,205
1000,0.223,21,205
1000,0.172,22,205
1000,0.028,23,205
1000,0.034,24,205
1000,0.114,25,205
1000,0.031,26,205
1000,0.024,27,205
1000,0.024,28,205
1000,0.11,29,205
1000,0.024,30,205
1000,0.024,31,205
1000,0.04,32,205
1000,0.096,33,205
1000,0.024,34,205
1000,0.024,35,205
1000,0.064,36,205
1000,0.094,37,205
1000,0.024,38,205
1000,0.024,39,205
1000,0.07,40,205
1000,0.085,41,205
1000,0.024,42,205
1000,0.024,43,205
1000,0.149,44,205
1000,0.069,45,205
1000,0.326,46,205
1000,0.204,47,205
1000,0.283,48,205
1000,0.235,1,206
1000,0.117,2,206
1000,0.058,3,206
1000,0.11,4,206
1000,0.045,5,206
1000,0.024,6,206
1000,0.024,7,206
1000,0.109,8,206
1000,0.044,9,206
1000,0.025,10,206
1000,0.025,11,206
1000,0.1,12,206
1000,0.054,13,206
1000,0.039,14,206
1000,0.06,15,206
1000,0.081,16,206
1000,0.072,17,206
1000,0.17,18,206
1000,0.029,19,206
1000,1.842,20,206
1000,2.792,21,206
1000,0.293,22,206
1000,0.136,23,206
1000,0.198,24,206
1000,0.163,25,206
1000,0.425,26,206
1000,0.167,27,206
1000,0.228,28,206
1000,0.136,29,206
1000,0.125,30,206
1000,0.028,31,206
1000,0.026,32,206
1000,0.076,33,206
1000,0.074,34,206
1000,0.027,35,206
1000,0.027,36,206
1000,0.617,37,206
1000,0.111,38,206
1000,0.034,39,206
1000,0.048,40,206
1000,0.1,41,206
1000,0.029,42,206
1000,0.159,43,206
1000,0.948,44,206
1000,0.518,45,206
1000,0.267,46,206
1000,0.077,47,206
1000,0.101,48,206
1000,0.025,1,207
1000,0.025,2,207
1000,0.092,3,207
1000,0.068,4,207
1000,0.025,5,207
1000,0.024,6,207
1000,0.112,7,207
1000,0.043,8,207
1000,0.024,9,207
1000,0.036,10,207
1000,0.116,11,207
1000,0.029,12,207
1000,0.025,13,207
1000,0.042,14,207
1000,0.111,15,207
1000,0.025,16,207
1000,0.024,17,207
1000,0.047,18,207
1000,0.107,19,207
1000,0.036,20,207
1000,0.028,21,207
1000,3.654,22,207
1000,2.419,23,207
1000,0.117,24,207
1000,0.744,25,207
1000,0.03,26,207
1000,0.03,27,207
1000,0.638,28,207
1000,0.795,29,207
1000,0.031,30,207
1000,0.081,31,207
1000,0.074,32,207
1000,0.744,33,207
1000,1.359,34,207
1000,1.205,35,207
1000,1.139,36,207
1000,1.277,37,207
1000,0.841,38,207
1000,0.406,39,207
1000,0.163,40,207
1000,0.225,41,207
1000,0.221,42,207
1000,0.027,43,207
1000,0.05,44,207
1000,0.108,45,207
1000,0.103,46,207
1000,0.09,47,207
1000,0.114,48,207
1000,0.025,1,208
1000,0.036,2,208
1000,0.117,3,208
1000,0.036,4,208
1000,0.116,5,208
1000,0.126,6,208
1000,0.033,7,208
1000,0.029,8,208
1000,0.082,9,208
1000,0.088,10,208
1000,0.056,11,208
1000,0.025,12,208
1000,0.128,13,208
1000,2.395,14,208
1000,0.315,15,208
1000,0.196,16,208
1000,0.141,17,208
1000,0.029,18,208
1000,0.03,19,208
1000,0.068,20,208
1000,0.104,21,208
1000,0.029,22,208
1000,0.029,23,208
1000,0.064,24,208
1000,0.103,25,208
1000,0.029,26,208
1000,0.029,27,208
1000,0.067,28,208
1000,0.079,29,208
1000,0.029,30,208
1000,0.029,31,208
1000,0.088,32,208
1000,0.079,33,208
1000,0.029,34,208
1000,0.029,35,208
1000,0.091,36,208
1000,0.075,37,208
1000,2.663,38,208
1000,1.522,39,208
1000,0.579,40,208
1000,0.382,41,208
1000,0.03,42,208
1000,0.024,43,208
1000,0.132,44,208
1000,0.327,45,208
1000,0.167,46,208
1000,0.097,47,208
1000,0.1,48,208
1000,0.119,1,209
1000,0.039,2,209
1000,0.024,3,209
1000,0.025,4,209
1000,0.115,5,209
1000,0.054,6,209
1000,0.025,7,209
1000,0.025,8,209
1000,0.071,9,209
1000,0.1,10,209
1000,0.025,11,209
1000,0.025,12,209
1000,0.025,13,209
1000,0.102,14,209
1000,0.068,15,209
1000,1.479,16,209
1000,0.041,17,209
1000,0.106,18,209
1000,0.063,19,209
1000,0.03,20,209
1000,0.029,21,209
1000,0.066,22,209
1000,0.104,23,209
1000,0.029,24,209
1000,0.03,25,209
1000,0.03,26,209
1000,0.113,27,209
1000,0.06,28,209
1000,0.029,29,209
1000,0.029,30,209
1000,0.067,31,209
1000,0.105,32,209
1000,0.03,33,209
1000,0.03,34,209
1000,0.342,35,209
1000,3.208,36,209
1000,1.587,37,209
1000,0.17,38,209
1000,0.839,39,209
1000,0.106,40,209
1000,0.107,41,209
1000,0.113,42,209
1000,0.196,43,209
1000,0.135,44,209
1000,0.104,45,209
1000,0.092,46,209
1000,0.102,47,209
1000,0.112,48,209
1000,0.025,1,210
1000,0.025,2,210
1000,0.29,3,210
1000,0.328,4,210
1000,0.095,5,210
1000,0.025,6,210
1000,0.025,7,210
1000,0.025,8,210
1000,0.074,9,210
1000,0.095,10,210
1000,0.025,11,210
1000,0.024,12,210
1000,0.024,13,210
1000,0.065,14,210
1000,0.906,15,210
1000,0.604,16,210
1000,0.03,17,210
1000,0.039,18,210
1000,0.106,19,210
1000,0.121,20,210
1000,0.084,21,210
1000,0.03,22,210
1000,0.03,23,210
1000,0.036,24,210
1000,0.121,25,210
1000,0.053,26,210
1000,0.03,27,210
1000,0.031,28,210
1000,0.058,29,210
1000,0.122,30,210
1000,0.034,31,210
1000,0.03,32,210
1000,0.03,33,210
1000,0.084,34,210
1000,0.097,35,210
1000,0.029,36,210
1000,0.036,37,210
1000,0.074,38,210
1000,0.093,39,210
1000,0.141,40,210
1000,0.024,41,210
1000,0.026,42,210
1000,0.113,43,210
1000,1.239,44,210
1000,2.926,45,210
1000,0.978,46,210
1000,0.264,47,210
1000,0.161,48,210
1000,0.026,1,211
1000,0.025,2,211
1000,0.025,3,211
1000,0.092,4,211
1000,0.08,5,211
1000,0.025,6,211
1000,0.025,7,211
1000,0.025,8,211
1000,0.102,9,211
1000,0.066,10,211
1000,0.026,11,211
1000,0.026,12,211
1000,0.025,13,211
1000,0.086,14,211
1000,0.255,15,211
1000,2.141,16,211
1000,3.321,17,211
1000,0.776,18,211
1000,0.09,19,211
1000,0.029,20,211
1000,0.029,21,211
1000,0.029,22,211
1000,0.106,23,211
1000,0.074,24,211
1000,0.03,25,211
1000,0.03,26,211
1000,0.03,27,211
1000,0.115,28,211
1000,0.065,29,211
1000,0.03,30,211
1000,0.03,31,211
1000,0.04,32,211
1000,0.12,33,211
1000,0.049,34,211
1000,0.029,35,211
1000,0.029,36,211
1000,0.072,37,211
1000,0.107,38,211
1000,0.029,39,211
1000,0.026,40,211
1000,0.034,41,211
1000,0.115,42,211
1000,0.258,43,211
1000,0.252,44,211
1000,0.198,45,211
1000,0.249,46,211
1000,0.287,47,211
1000,0.207,48,211
1000,0.104,1,212
1000,0.026,2,212
1000,0.09,3,212
1000,0.081,4,212
1000,0.025,5,212
1000,0.025,6,212
1000,0.025,7,212
1000,0.115,8,212
1000,0.034,9,212
1000,0.025,10,212
1000,0.025,11,212
1000,0.061,12,212
1000,0.11,13,212
1000,0.025,14,212
1000,0.025,15,212
1000,0.025,16,212
1000,0.848,17,212
1000,2.927,18,212
1000,0.362,19,212
1000,0.872,20,212
1000,1.335,21,212
1000,1.337,22,212
1000,1.18,23,212
1000,1.837,24,212
1000,0.895,25,212
1000,0.05,26,212
1000,0.029,27,212
1000,0.094,28,212
1000,0.098,29,212
1000,0.034,30,212
1000,0.029,31,212
1000,0.122,32,212
1000,0.245,33,212
1000,0.236,34,212
1000,0.331,35,212
1000,0.316,36,212
1000,0.396,37,212
1000,0.41,38,212
1000,0.217,39,212
1000,0.546,40,212
1000,0.124,41,212
1000,0.088,42,212
1000,0.081,43,212
1000,0.246,44,212
1000,0.327,45,212
1000,0.614,46,212
1000,0.216,47,212
1000,0.266,48,212
1000,0.284,1,213
1000,0.146,2,213
1000,0.057,3,213
1000,0.105,4,213
1000,0.123,5,213
1000,0.114,6,213
1000,0.073,7,213
1000,0.025,8,213
1000,0.025,9,213
1000,0.055,10,213
1000,0.111,11,213
1000,0.025,12,213
1000,0.024,13,213
1000,0.024,14,213
1000,0.08,15,213
1000,0.104,16,213
1000,0.024,17,213
1000,0.023,18,213
1000,4.532,19,213
1000,0.38,20,213
1000,0.525,21,213
1000,0.128,22,213
1000,0.085,23,213
1000,0.112,24,213
1000,0.168,25,213
1000,0.163,26,213
1000,0.238,27,213
1000,0.037,28,213
1000,0.199,29,213
1000,0.106,30,213
1000,0.024,31,213
1000,0.024,32,213
1000,0.024,33,213
1000,0.115,34,213
1000,0.061,35,213
1000,0.024,36,213
1000,0.024,37,213
1000,0.078,38,213
1000,0.097,39,213
1000,0.024,40,213
1000,0.025,41,213
1000,0.038,42,213
1000,0.117,43,213
1000,0.047,44,213
1000,0.025,45,213
1000,0.025,46,213
1000,0.076,47,213
1000,0.102,48,213
1000,0.025,1,214
1000,0.025,2,214
1000,0.025,3,214
1000,0.099,4,214
1000,0.078,5,214
1000,0.025,6,214
1000,0.025,7,214
1000,0.025,8,214
1000,0.107,9,214
1000,0.071,10,214
1000,0.026,11,214
1000,0.025,12,214
1000,0.024,13,214
1000,0.096,14,214
1000,0.08,15,214
1000,0.025,16,214
1000,0.024,17,214
1000,0.06,18,214
1000,0.098,19,214
1000,0.118,20,214
1000,0.049,21,214
1000,0.025,22,214
1000,0.024,23,214
1000,0.041,24,214
1000,0.114,25,214
1000,0.047,26,214
1000,0.024,27,214
1000,0.024,28,214
1000,0.038,29,214
1000,0.114,30,214
1000,0.051,31,214
1000,0.024,32,214
1000,0.024,33,214
1000,0.035,34,214
1000,0.117,35,214
1000,0.026,36,214
1000,0.024,37,214
1000,0.024,38,214
1000,0.058,39,214
1000,0.114,40,214
1000,0.032,41,214
1000,0.024,42,214
1000,0.024,43,214
1000,0.045,44,214
1000,0.115,45,214
1000,0.039,46,214
1000,0.024,47,214
1000,0.025,48,214
1000,0.036,1,215
1000,0.114,2,215
1000,0.052,3,215
1000,0.025,4,215
1000,0.025,5,215
1000,0.025,6,215
1000,0.113,7,215
1000,0.065,8,215
1000,0.025,9,215
1000,0.026,10,215
1000,0.026,11,215
1000,0.096,12,215
1000,0.085,13,215
1000,0.025,14,215
1000,0.025,15,215
1000,0.025,16,215
1000,0.072,17,215
1000,0.104,18,215
1000,0.025,19,215
1000,0.025,20,215
1000,0.024,21,215
1000,0.053,22,215
1000,0.114,23,215
1000,0.035,24,215
1000,0.024,25,215
1000,0.024,26,215
1000,0.04,27,215
1000,0.114,28,215
1000,0.024,29,215
1000,0.024,30,215
1000,0.024,31,215
1000,0.1,32,215
1000,0.201,33,215
1000,0.123,34,215
1000,0.175,35,215
1000,0.218,36,215
1000,0.225,37,215
1000,0.888,38,215
1000,0.512,39,215
1000,0.326,40,215
1000,0.27,41,215
1000,0.535,42,215
1000,0.135,43,215
1000,0.111,44,215
1000,0.129,45,215
1000,0.144,46,215
1000,0.085,47,215
1000,0.049,48,215
1000,0.049,1,216
1000,0.11,2,216
1000,0.111,3,216
1000,0.049,4,216
1000,0.049,5,216
1000,0.055,6,216
1000,0.141,7,216
1000,0.092,8,216
1000,0.049,9,216
1000,0.052,10,216
1000,0.062,11,216
1000,0.173,12,216
1000,0.133,13,216
1000,0.097,14,216
1000,2.831,15,216
1000,0.326,16,216
1000,0.351,17,216
1000,0.082,18,216
1000,0.091,19,216
1000,0.133,20,216
1000,0.14,21,216
1000,0.053,22,216
1000,0.053,23,216
1000,0.062,24,216
1000,0.145,25,216
1000,0.055,26,216
1000,0.053,27,216
1000,0.063,28,216
1000,0.145,29,216
1000,0.055,30,216
1000,0.053,31,216
1000,0.069,32,216
1000,0.14,33,216
1000,0.053,34,216
1000,0.053,35,216
1000,0.088,36,216
1000,0.147,37,216
1000,1.012,38,216
1000,0.819,39,216
1000,0.727,40,216
1000,2.207,41,216
1000,0.315,42,216
1000,0.103,43,216
1000,0.136,44,216
1000,0.179,45,216
1000,0.073,46,216
1000,0.044,47,216
1000,0.109,48,216
1000,0.047,1,217
1000,0.025,2,217
1000,0.05,3,217
1000,0.097,4,217
1000,0.026,5,217
1000,0.026,6,217
1000,0.078,7,217
1000,0.078,8,217
1000,0.024,9,217
1000,0.024,10,217
1000,0.089,11,217
1000,0.057,12,217
1000,0.025,13,217
1000,0.055,14,217
1000,0.147,15,217
1000,0.794,16,217
1000,0.167,17,217
1000,0.116,18,217
1000,0.128,19,217
1000,0.035,20,217
1000,0.029,21,217
1000,0.059,22,217
1000,0.114,23,217
1000,0.029,24,217
1000,0.03,25,217
1000,0.069,26,217
1000,0.096,27,217
1000,0.03,28,217
1000,0.03,29,217
1000,0.086,30,217
1000,0.084,31,217
1000,0.03,32,217
1000,0.03,33,217
1000,0.108,34,217
1000,0.064,35,217
1000,2.356,36,217
1000,1.344,37,217
1000,0.093,38,217
1000,0.03,39,217
1000,0.033,40,217
1000,0.123,41,217
1000,0.037,42,217
1000,0.03,43,217
1000,0.208,44,217
1000,0.196,45,217
1000,0.071,46,217
1000,0.038,47,217
1000,0.092,48,217
1000,0.063,1,218
1000,0.024,2,218
1000,0.024,3,218
1000,0.112,4,218
1000,0.03,5,218
1000,0.025,6,218
1000,0.046,7,218
1000,0.115,8,218
1000,0.025,9,218
1000,0.025,10,218
1000,0.045,11,218
1000,0.115,12,218
1000,0.025,13,218
1000,0.027,14,218
1000,0.089,15,218
1000,0.142,16,218
1000,0.024,17,218
1000,2.338,18,218
1000,2.086,19,218
1000,0.123,20,218
1000,0.128,21,218
1000,0.119,22,218
1000,0.106,23,218
1000,0.031,24,218
1000,0.031,25,218
1000,0.06,26,218
1000,0.271,27,218
1000,0.045,28,218
1000,0.03,29,218
1000,0.045,30,218
1000,0.114,31,218
1000,0.031,32,218
1000,0.031,33,218
1000,0.088,34,218
1000,0.052,35,218
1000,0.031,36,218
1000,0.059,37,218
1000,0.102,38,218
1000,0.029,39,218
1000,0.786,40,218
1000,0.894,41,218
1000,0.457,42,218
1000,0.649,43,218
1000,0.099,44,218
1000,0.189,45,218
1000,0.411,46,218
1000,0.203,47,218
1000,0.204,48,218
1000,0.136,1,219
1000,0.105,2,219
1000,0.113,3,219
1000,0.127,4,219
1000,0.027,5,219
1000,0.025,6,219
1000,0.025,7,219
1000,0.07,8,219
1000,0.118,9,219
1000,0.043,10,219
1000,0.025,11,219
1000,0.025,12,219
1000,0.038,13,219
1000,1.08,14,219
1000,2.591,15,219
1000,0.026,16,219
1000,0.686,17,219
1000,0.059,18,219
1000,0.122,19,219
1000,0.051,20,219
1000,0.03,21,219
1000,0.03,22,219
1000,0.03,23,219
1000,0.116,24,219
1000,0.087,25,219
1000,0.03,26,219
1000,0.03,27,219
1000,0.03,28,219
1000,0.087,29,219
1000,0.109,30,219
1000,0.03,31,219
1000,0.03,32,219
1000,0.03,33,219
1000,0.087,34,219
1000,0.118,35,219
1000,0.029,36,219
1000,1.747,37,219
1000,1.322,38,219
1000,0.407,39,219
1000,0.27,40,219
1000,0.141,41,219
1000,0.211,42,219
1000,0.053,43,219
1000,0.108,44,219
1000,0.088,45,219
1000,0.027,46,219
1000,0.027,47,219
1000,0.027,48,219
1000,0.196,1,220
1000,0.13,2,220
1000,0.025,3,220
1000,0.025,4,220
1000,0.025,5,220
1000,0.077,6,220
1000,0.117,7,220
1000,0.027,8,220
1000,0.025,9,220
1000,0.025,10,220
1000,0.059,11,220
1000,0.117,12,220
1000,0.038,13,220
1000,0.026,14,220
1000,0.025,15,220
1000,0.12,16,220
1000,0.164,17,220
1000,0.151,18,220
1000,0.036,19,220
1000,0.788,20,220
1000,0.03,21,220
1000,0.101,22,220
1000,0.082,23,220
1000,0.03,24,220
1000,0.026,25,220
1000,0.487,26,220
1000,0.66,27,220
1000,0.224,28,220
1000,0.172,29,220
1000,0.162,30,220
1000,0.028,31,220
1000,0.107,32,220
1000,0.073,33,220
1000,0.091,34,220
1000,0.066,35,220
1000,0.125,36,220
1000,1.292,37,220
1000,1.54,38,220
1000,0.042,39,220
1000,0.344,40,220
1000,0.139,41,220
1000,0.081,42,220
1000,0.032,43,220
1000,0.032,44,220
1000,0.117,45,220
1000,0.127,46,220
1000,0.367,47,220
1000,0.249,48,220
1000,0.041,1,221
1000,0.034,2,221
1000,0.122,3,221
1000,0.081,4,221
1000,0.031,5,221
1000,0.031,6,221
1000,0.055,7,221
1000,0.124,8,221
1000,0.057,9,221
1000,0.032,10,221
1000,0.032,11,221
1000,0.07,12,221
1000,0.123,13,221
1000,0.045,14,221
1000,0.031,15,221
1000,0.031,16,221
1000,0.074,17,221
1000,0.122,18,221
1000,0.038,19,221
1000,0.279,20,221
1000,3.582,21,221
1000,1.417,22,221
